seed,generator,iteration,selection_severity,frontier_severity,passed,naive_declined_ece,reweight_declined_ece,retrain_declined_ece,naive_declined_empc,naive_declined_emp_h,reweight_declined_empc,reweight_declined_emp_h,exploration_cost
1160,scm,3,0.6,0.4,False,0.24924648636371155,0.22512070733759304,0.26015228418786507,0.04909028316787624,0.004873860948510597,0.04726682703520994,0.003181435136965886,0.0
1176,scm,0,0.0,0.4,True,0.033679643072212294,0.043216465653741015,0.029382722414338768,0.01861727490535099,0.03526045024599322,0.018675325719988537,0.03449512436405662,0.0
1176,scm,1,0.2,0.4,True,0.05288696167873708,0.04663697394400168,0.03731616139908116,0.023767329283296796,0.034225146312404614,0.02623582506704157,0.03648020314215945,0.0
1176,scm,2,0.4,0.4,True,0.09401836176500825,0.0876948250153539,0.13534857501519282,0.04267065023923462,0.016168148021330212,0.042232258330895875,0.01624447320664222,0.0
1176,scm,3,0.6,0.4,False,0.2688142425727234,0.2179367017734711,0.28628303184178283,0.05204950201180339,0.0034520566174546297,0.05325661320772131,0.0023981888969992825,0.0
1192,scm,0,0.0,0.4,True,0.022394116988442344,0.01957841092158917,0.05415253084667837,0.019737911772023293,0.038000544480232615,0.02157342223181799,0.03915969665625447,0.0
1192,scm,1,0.2,0.4,True,0.03643056709774893,0.03800357808998469,0.039246818820487986,0.031817034948895886,0.0332338648151429,0.031210565744366942,0.03321797153048376,0.0
1192,scm,2,0.4,0.4,True,0.10026566072799599,0.0946245891101837,0.07763945839749405,0.03708817203994211,0.016697017367826694,0.03688316257161725,0.018606019161915448,0.0
1192,scm,3,0.6,0.4,False,0.2488364889518231,0.2503060225663475,0.21465834650012516,0.0502198617707508,0.005117532864758736,0.04944373697110666,0.005570752704177236,0.0
1208,scm,0,0.0,0.2,True,0.02206609530451411,0.024072853503793564,0.04600977898919806,0.016527852173614764,0.04071618920891453,0.01754135593403235,0.041253444585759996,0.0
1208,scm,1,0.2,0.2,True,0.04056261957886272,0.03769058047511972,0.04875775015016269,0.03324214822481161,0.03298505180748214,0.03175754848076951,0.032500321572074095,0.0
