unobserved_strength,seed,generator,iteration,selection_severity,frontier_severity,passed,naive_declined_ece,reweight_declined_ece,retrain_declined_ece,naive_declined_empc,naive_declined_emp_h,reweight_declined_empc,reweight_declined_emp_h,exploration_cost
0.2,1224,scm,1,0.2,0.4,True,0.04966267378299119,0.06071054062813506,0.05657526053909004,0.029700093038024317,0.028749223839989402,0.029605081003417355,0.027692146284982115,0.0
0.2,1224,scm,2,0.4,0.4,True,0.09086255223913943,0.07207422000135401,0.11272517699315053,0.0444266586463496,0.017961131238837684,0.04111938861547651,0.017683042751541762,0.0
0.2,1224,scm,3,0.6,0.4,False,0.26489787286470456,0.2371150586037936,0.23000209323039011,0.04883800745397708,0.004832002025581658,0.0500831538011682,0.0026893979145290767,0.0
0.2,1240,scm,0,0.0,0.2,True,0.019252705078092815,0.015078309597121755,0.02989469886910591,0.020646433378062212,0.04363565802074532,0.020871467655253093,0.04309037661777754,0.0
0.2,1240,scm,1,0.2,0.2,True,0.03297309028170725,0.026065765218024735,0.039335145234166785,0.02886184606860185,0.03550171604767527,0.028798212104826325,0.03533694102735895,0.0
0.2,1240,scm,2,0.4,0.2,False,0.09993581049768767,0.10770999817267121,0.11392531123668014,0.04135312272922834,0.0214029376451486,0.03742054813110833,0.017552921495577342,0.0
0.2,1256,scm,0,0.0,0.2,True,0.033806924157043096,0.03642707232075629,0.034199544644863925,0.016503730329341958,0.04399899240840598,0.016940935966712943,0.042029940191157786,0.0
0.2,1256,scm,1,0.2,0.2,True,0.05314077702093154,0.03648525505517245,0.04566353551115491,0.02915962108540754,0.0313280765210492,0.029655588362380525,0.031882735457947065,0.0
0.2,1256,scm,2,0.4,0.2,False,0.10849201662601643,0.10169401126437229,0.1033068413126271,0.04488750713210067,0.015347917446609636,0.044890371480474395,0.016008946120039592,0.0
0.2,1272,scm,0,0.0,0.4,True,0.027023987717110953,0.011547275893120264,0.0260560956813205,0.019445027753221364,0.03982035540250455,0.019162173268495102,0.04079123398670725,0.0
0.2,1272,scm,1,0.2,0.4,True,0.027377332186174136,0.02544865695906822,0.04377342438092675,0.029668802401068343,0.028808188556091872,0.02937313458093707,0.028806047672575916,0.0
0.2,1272,scm,2,0.4,0.4,True,0.10488535262555028,0.09726073799825294,0.08245372546714493,0.04184729027579498,0.019760411058619583,0.04332250335395992,0.018422230616732232,0.0
0.2,1272,scm,3,0.6,0.4,False,0.24169373183587042,0.22732546842003712,0.2285715213578686,0.04976876367317762,0.0034683583828094837,0.04579795806596393,0.002140413353576914,0.0
0.2,1288,scm,0,0.0,0.4,True,0.04336549189716535,0.04204904898413831,0.022832338819462287,0.01909752534202605,0.04518713568944013,0.01859880074629036,0.04534004762190941,0.0
0.2,1288,scm,1,0.2,0.4,True,0.033966292342459334,0.02845200033236129,0.044239484039508344,0.029075063395596377,0.034315443402547906,0.028479769828868014,0.03537395687436605,0.0
0.2,1288,scm,2,0.4,0.4,True,0.06883244673060024,0.06367253059227206,0.10729266951014046,0.03864148841020058,0.020768560465369693,0.03882391011155181,0.02047636747289207,0.0
0.2,1288,scm,3,0.6,0.4,False,0.2600439038166375,0.26265649600924823,0.18146788563945584,0.045281297238485785,0.0026692330029489644,0.04363224664795978,0.0021447972314096774,0.0
0.2,1304,scm,0,0.0,0.4,True,0.0360696315284075,0.026414296510050825,0.0231415680103165,0.02335940934468279,0.043393328715003336,0.023151727591950756,0.04475839230922422,0.0
0.2,1304,scm,1,0.2,0.4,True,0.03512091848738958,0.036089652775708594,0.028222143218732208,0.02943664866458926,0.033693339264188944,0.0296041762838232,0.03461883488806252,0.0
0.2,1304,scm,2,0.4,0.4,True,0.1137712962778071,0.09523631635276013,0.10861467120154557,0.04369246602902916,0.018863674441085818,0.04365936273728437,0.02100360228879293,0.0
0.2,1304,scm,3,0.6,0.4,False,0.24952207423872444,0.2735359331287074,0.23993902577258305,0.05219472561895924,0.005586459756299409,0.05071834305251287,0.006260008305400478,0.0
0.2,1320,scm,0,0.0,0.4,True,0.016855086839096225,0.025543006620290593,0.03977374716258261,0.016292037940518513,0.039882926590707884,0.015782503775016547,0.0385594396227518,0.0
0.2,1320,scm,1,0.2,0.4,True,0.042102956669566385,0.04900292991792184,0.03898088722876448,0.025542753426243223,0.034611588097411515,0.02566483612823603,0.03500072125422458,0.0
0.2,1320,scm,2,0.4,0.4,True,0.10828046765265226,0.09869648366682014,0.0816759379793176,0.04459435305427109,0.019713428616068892,0.04337732142146884,0.019202074338484535,0.0
0.2,1320,scm,3,0.6,0.4,False,0.24339667413042515,0.2489452433830439,0.2685489812195139,0.0472960600764251,0.0028349665981646692,0.046909415695911616,0.00333073744607271,0.0
0.2,1336,scm,0,0.0,0.4,True,0.02938654975330178,0.03794050602422107,0.028262684921640642,0.020178978480373234,0.04109087312177488,0.01781601867065415,0.04138470255627666,0.0
0.2,1336,scm,1,0.2,0.4,True,0.05055810112611327,0.04783018383563171,0.05104702160566051,0.033448729611423665,0.030392485227782182,0.03442342113993346,0.028868822444678425,0.0
0.2,1336,scm,2,0.4,0.4,True,0.10026012276031462,0.091335066064306,0.11174773960462382,0.040396582131912155,0.018289803959928505,0.04160394131890929,0.017580702196923242,0.0
0.2,1336,scm,3,0.6,0.4,False,0.29131906231722515,0.2833580450191515,0.30314765977081604,0.04705425291130552,0.0013547062172314145,0.04525746294758784,6.753517671031158e-05,0.0
0.2,1352,scm,0,0.0,0.2,True,0.030512969490323893,0.03250728098737644,0.020057752828296235,0.020301081938191856,0.04265915010165061,0.019546806425488672,0.04130996544791508,0.0
0.2,1352,scm,1,0.2,0.2,True,0.0478164161099256,0.05058419264768344,0.04194927400483027,0.034198235341754646,0.02682569516189418,0.03409015592443371,0.027277192552671706,0.0
0.2,1352,scm,2,0.4,0.2,False,0.11712863814436791,0.11371830712410053,0.09703589003792447,0.05068574444287193,0.01997401549497485,0.04862520444897353,0.0169315678439173,0.0
0.2,1368,scm,0,0.0,0.4,True,0.02707191642136529,0.02952846542278656,0.021038978267635615,0.01963142093914611,0.04396451607675271,0.018927690531650443,0.04300704927839897,0.0
0.2,1368,scm,1,0.2,0.4,True,0.023558113819678463,0.02730020770820657,0.03749795539127584,0.026242975395030718,0.033406664795802926,0.025693198946298783,0.03201576074025872,0.0
0.2,1368,scm,2,0.4,0.4,True,0.07377448390009812,0.07134656723513069,0.09396104946543347,0.03940303668848334,0.01789403009878227,0.039866578058242175,0.0203449806925741,0.0
0.2,1368,scm,3,0.6,0.4,False,0.2703058968477329,0.24883976957984455,0.22311865153567725,0.046637121963621214,0.00108459419683798,0.04418813187558557,0.0009777246045017801,0.0
0.2,1384,scm,0,0.0,0.4,True,0.0457439327750169,0.042690396219664806,0.045669419386389166,0.01939890291264763,0.038946643336350006,0.01745093255706799,0.036607933883955265,0.0
0.2,1384,scm,1,0.2,0.4,True,0.044259660349538064,0.03144838124173033,0.0558112252305025,0.033095598404309125,0.031868208354020634,0.0332975346212606,0.03112051638975002,0.0
0.2,1384,scm,2,0.4,0.4,True,0.0929056846770233,0.08287837712209851,0.11742963101186311,0.04183617534351835,0.017830897806915665,0.04043559535336142,0.018054406220454147,0.0
0.2,1384,scm,3,0.6,0.4,False,0.2240782314324089,0.18980851959120829,0.2525723388033345,0.04869051627090747,0.005661845907402699,0.047359105423402985,0.004816717354849434,0.0
0.4,1000,flat,0,0.0,0.4,True,0.028387593614115667,0.038215550005783826,0.023824591314958555,0.013703382654530551,,0.012855604139864711,,0.0
0.4,1000,flat,1,0.2,0.4,True,0.04785563287111215,0.040064030468833195,0.04391567546031156,0.01672777353802339,,0.016208907186733526,,0.0
0.4,1000,flat,2,0.4,0.4,True,0.0788847788976891,0.0524616447364971,0.07190133338004567,0.022051301995361483,,0.024116297117736607,,0.0
0.4,1000,flat,3,0.6,0.4,False,0.19290467800673478,0.18161950677541489,0.21856772177826467,0.029678441024933815,,0.02878481455224772,,0.0
0.4,1016,flat,0,0.0,0.4,True,0.025253725416918765,0.020010798281836658,0.015352258814363464,0.009640756439795865,,0.009724610532495348,,0.0
0.4,1016,flat,1,0.2,0.4,True,0.07650487480783821,0.07313690413130856,0.04075043350850161,0.014667376604641125,,0.015554887602601812,,0.0
0.4,1016,flat,2,0.4,0.4,True,0.06220611773927948,0.05950053047644644,0.06642503623035947,0.02341078911239887,,0.024394529015377357,,0.0
0.4,1016,flat,3,0.6,0.4,False,0.14576272088699696,0.13937603113546673,0.16331791254471656,0.028733733427644414,,0.030346760172956164,,0.0
0.4,1032,flat,0,0.0,0.4,True,0.030217917620363764,0.03429144103156624,0.03397915757747267,0.006773141999491846,,0.00893825802990347,,0.0
0.4,1032,flat,1,0.2,0.4,True,0.02830496813787332,0.02512656067500052,0.022851081063445182,0.01365679663626215,,0.01450102431649156,,0.0
0.4,1032,flat,2,0.4,0.4,True,0.0406626878431019,0.03261032930541571,0.06840684619871107,0.01964728572743142,,0.01847088464602785,,0.0
0.4,1032,flat,3,0.6,0.4,False,0.16801624645951843,0.165635817884855,0.18711995902584305,0.02729508707292053,,0.026982457177887317,,0.0
0.4,1048,flat,0,0.0,0.4,True,0.01886942768231481,0.02867549075142802,0.03134733756335647,0.009140371938001289,,0.00948207012911538,,0.0
0.4,1048,flat,1,0.2,0.4,True,0.05065694628535762,0.04573157861563916,0.05508459481736791,0.015834494919691577,,0.016017012948680603,,0.0
0.4,1048,flat,2,0.4,0.4,True,0.10995738895605425,0.08307951713180436,0.08064943056823738,0.022777308088135467,,0.022650949324212164,,0.0
0.4,1048,flat,3,0.6,0.4,False,0.1942693598596118,0.16892883114665586,0.15417303509721134,0.019306812442255815,,0.019811062005695823,,0.0
0.4,1064,flat,0,0.0,0.4,True,0.023716614722253528,0.025288896181672536,0.03938862699651634,0.009946224818371336,,0.010295570780203475,,0.0
0.4,1064,flat,1,0.2,0.4,True,0.04908022297140796,0.05517002096272175,0.060550449843138024,0.018097092016105182,,0.014318078355557378,,0.0
0.4,1064,flat,2,0.4,0.4,True,0.09485668601785884,0.0874719989602855,0.0946061190134945,0.020904307042085978,,0.021132934135636876,,0.0
0.4,1064,flat,3,0.6,0.4,False,0.17215595611844386,0.1561521853979908,0.21605920020170233,0.03066339846512126,,0.030491558553948507,,0.0
0.4,1080,flat,0,0.0,0.4,True,0.036523965074074995,0.0323729649732383,0.03487231771374072,0.008489166753339696,,0.00845499690049329,,0.0
0.4,1080,flat,1,0.2,0.4,True,0.02525058333869373,0.022898712279703422,0.03169276883400514,0.017230703623777814,,0.01839602219667626,,0.0
0.4,1080,flat,2,0.4,0.4,True,0.08419140160024953,0.0756554682865747,0.08487828905888144,0.02486892572700358,,0.02409738545523771,,0.0
0.4,1080,flat,3,0.6,0.4,False,0.14888746106732492,0.1614310359277667,0.14745200943969286,0.026622706466931635,,0.026728925560403616,,0.0
0.4,1096,flat,0,0.0,0.4,True,0.049845036908594036,0.04697779376345048,0.02102992243992221,0.009851358239477716,,0.011665927307187038,,0.0
0.4,1096,flat,1,0.2,0.4,True,0.034829134393415714,0.03975500945386458,0.028203864531017933,0.01784740071932634,,0.017944390807377378,,0.0
0.4,1096,flat,2,0.4,0.4,True,0.06029604443953238,0.06853166786440576,0.08941563414613465,0.021838760094851348,,0.020123878915561562,,0.0
0.4,1096,flat,3,0.6,0.4,False,0.16557935309371674,0.13304415621396917,0.1638668430573679,0.02112786045961805,,0.020234785276784448,,0.0
0.4,1112,flat,0,0.0,0.4,True,0.022601474308593123,0.027381242810524124,0.022772219323985897,0.009344353618538071,,0.009625276050459316,,0.0
0.4,1112,flat,1,0.2,0.4,True,0.03786075158375065,0.052092592286035244,0.0597244646565259,0.016309117385198437,,0.016551202423127014,,0.0
0.4,1112,flat,2,0.4,0.4,True,0.07283997971169222,0.05002864505301236,0.08944935094648751,0.019874439158871417,,0.017928157630389345,,0.0
0.4,1112,flat,3,0.6,0.4,False,0.16281190875179757,0.1882445565323167,0.18178552315784624,0.022251663019370323,,0.020856892435368632,,0.0
0.4,1128,flat,0,0.0,0.4,True,0.032281819265011176,0.03865931787830485,0.03207188234995496,0.011312810643024859,,0.0108094298004567,,0.0
0.4,1128,flat,1,0.2,0.4,True,0.02114182540132415,0.03667147504600629,0.029367687867732136,0.01741510522158888,,0.017041963559264094,,0.0
0.4,1128,flat,2,0.4,0.4,True,0.09307904317506706,0.08967888372458241,0.09540113694298755,0.02291991602647061,,0.021963028187055346,,0.0
0.4,1128,flat,3,0.6,0.4,False,0.1767115278405076,0.1612360691696966,0.17308131349838324,0.028080682982748607,,0.02535619399790345,,0.0
0.4,1144,flat,0,0.0,0.4,True,0.017435125735742286,0.022276834478740553,0.0160251470033254,0.008690564328818453,,0.009598832490543479,,0.0
0.4,1144,flat,1,0.2,0.4,True,0.04772244399965113,0.05030836485045759,0.04685926997098534,0.017766269888901474,,0.017906393245854295,,0.0
0.4,1144,flat,2,0.4,0.4,True,0.10764624310227341,0.08400920020773561,0.050730206993381065,0.017789212241868517,,0.01686122138895148,,0.0
0.4,1144,flat,3,0.6,0.4,False,0.20120836723180666,0.18240129832646096,0.1873517836749805,0.03199580401691307,,0.03083707783965475,,0.0
0.4,1160,flat,0,0.0,0.4,True,0.032919147666116075,0.027684448737901917,0.035824454314328485,0.01161524003163507,,0.011152863957721266,,0.0
0.4,1160,flat,1,0.2,0.4,True,0.03081081792535971,0.025197950638420525,0.05440293216672364,0.013763282803387816,,0.014609723089426294,,0.0
0.4,1160,flat,2,0.4,0.4,True,0.1039582517758189,0.09247418860570261,0.08461655952596589,0.017398694774566528,,0.017437659596634313,,0.0
0.4,1160,flat,3,0.6,0.4,False,0.14740945319612575,0.17304092508599653,0.13974077514599684,0.026820624294383793,,0.026652474947354194,,0.0
0.4,1176,flat,0,0.0,0.2,True,0.03647725590629227,0.045004975824396436,0.032656231964128646,0.013071937053976294,,0.012150558702887636,,0.0
0.4,1176,flat,1,0.2,0.2,True,0.05044807918332002,0.046156223960703735,0.027261540303708687,0.011907439597278063,,0.010482641686421105,,0.0
0.4,1176,flat,2,0.4,0.2,False,0.12926569229706245,0.11254065400157422,0.10952290452893906,0.02195665545593061,,0.024094261157576548,,0.0
0.4,1192,flat,0,0.0,0.4,True,0.026212474417755798,0.018984678749584268,0.02323390268409425,0.010450030514052537,,0.011245893784157291,,0.0
0.4,1192,flat,1,0.2,0.4,True,0.04143733379282252,0.04105175211470277,0.04377238242292874,0.014610886984119338,,0.014976588498962946,,0.0
0.4,1192,flat,2,0.4,0.4,True,0.07969147102447058,0.07288135299614062,0.05342119146960826,0.018505188000228143,,0.02200223876348678,,0.0
0.4,1192,flat,3,0.6,0.4,False,0.16043858344389056,0.20205731603904392,0.18246497458087976,0.0195949570646132,,0.01946152794261215,,0.0
0.4,1208,flat,0,0.0,0.4,True,0.050188985019637505,0.046848445997795515,0.02091476660187727,0.010576786330880356,,0.009445573957573039,,0.0
0.4,1208,flat,1,0.2,0.4,True,0.05135196578927265,0.0567556073013968,0.05101344045068162,0.018905006868630628,,0.018644529414226473,,0.0
0.4,1208,flat,2,0.4,0.4,True,0.07088662796938422,0.06819468638558177,0.08027585764343675,0.020959938184641706,,0.02050108475438538,,0.0
0.4,1208,flat,3,0.6,0.4,False,0.16682681329691645,0.1691358528378968,0.16700791010215887,0.026943308354669373,,0.0285122155402161,,0.0
0.4,1224,flat,0,0.0,0.4,True,0.034985990529386515,0.022251371674901526,0.021146402888690213,0.008107698871494883,,0.009068599568949273,,0.0
0.4,1224,flat,1,0.2,0.4,True,0.03366879467345107,0.029774770171038512,0.034796838785968016,0.018003209908480772,,0.01569888960292551,,0.0
0.4,1224,flat,2,0.4,0.4,True,0.06505117484949338,0.04946640350207392,0.08741893142867108,0.022550122968565574,,0.02081370535179746,,0.0
0.4,1224,flat,3,0.6,0.4,False,0.1494814213283808,0.12204105944258753,0.16093054191441372,0.022551356656016923,,0.021829652549923965,,0.0
0.4,1240,flat,0,0.0,0.4,True,0.02590800576853436,0.02396703083285944,0.021265776294072485,0.006901879325415321,,0.006159414266692311,,0.0
0.4,1240,flat,1,0.2,0.4,True,0.04678847208523936,0.03978567815162085,0.07286776160889709,0.0181276657214025,,0.01972069853368692,,0.0
0.4,1240,flat,2,0.4,0.4,True,0.06753932444124953,0.06873009923269038,0.071157062755413,0.019987227701978826,,0.019947229707911334,,0.0
0.4,1240,flat,3,0.6,0.4,False,0.173117530653011,0.16580447827046002,0.20124993115748768,0.02380900638249618,,0.023081157674329333,,0.0
0.4,1256,flat,0,0.0,0.4,True,0.019428445756367367,0.01881009639617552,0.01750974851417017,0.008120944232540636,,0.0032018456883040926,,0.0
0.4,1256,flat,1,0.2,0.4,True,0.02608815561172673,0.021818260104142215,0.03447698842717454,0.017290613815854648,,0.016677829853146323,,0.0
0.4,1256,flat,2,0.4,0.4,True,0.07233483559906552,0.07324354398324792,0.09031589512567656,0.028057017362329347,,0.027914123397685637,,0.0
0.4,1256,flat,3,0.6,0.4,False,0.17919533850647767,0.12290046025960659,0.15683940144037412,0.020506093266243884,,0.018995250081156025,,0.0
0.4,1272,flat,0,0.0,0.4,True,0.03625159132960091,0.03384753089548362,0.038148545567070626,0.0070428151648003826,,0.009183103234565875,,0.0
0.4,1272,flat,1,0.2,0.4,True,0.0196293442402665,0.017532567681261314,0.02869737978247977,0.017832194259834296,,0.01745985909525813,,0.0
0.4,1272,flat,2,0.4,0.4,True,0.07486356334253681,0.06786576352237654,0.09265128944699269,0.02345798254487593,,0.02399084516062222,,0.0
0.4,1272,flat,3,0.6,0.4,False,0.18087093431286688,0.1579878503434774,0.19660957580278768,0.02314566042477664,,0.023312825285237537,,0.0
0.4,1288,flat,0,0.0,0.4,True,0.029318128799346456,0.014461698882948052,0.009620712854158343,0.011298483087119816,,0.0122863679208675,,0.0
0.4,1288,flat,1,0.2,0.4,True,0.037643749055043606,0.04311115157250404,0.04069035042226804,0.018340093531378568,,0.01739389246803985,,0.0
0.4,1288,flat,2,0.4,0.4,True,0.10667570376218047,0.08969446349787906,0.08612064147845128,0.022408916527127,,0.020803847502855872,,0.0
0.4,1288,flat,3,0.6,0.4,False,0.18547613623258294,0.1616383900962082,0.12909959911865446,0.024790634566265755,,0.025651212464232284,,0.0
0.4,1304,flat,0,0.0,0.2,True,0.0315841592962743,0.02552443710525836,0.03676124222481928,0.005278376210066556,,0.008902606128681621,,0.0
0.4,1304,flat,1,0.2,0.2,True,0.04065292464781853,0.019248213215442202,0.01789538302402589,0.016543150617927372,,0.01905392290295054,,0.0
0.4,1304,flat,2,0.4,0.2,False,0.10481885009100908,0.10215916545149618,0.09717530569435574,0.022021693672974123,,0.02218645265064516,,0.0
0.4,1320,flat,0,0.0,0.4,True,0.028157123908248347,0.02420496784338535,0.04543586908002598,0.008457351260561154,,0.008848399651594103,,0.0
0.4,1320,flat,1,0.2,0.4,True,0.053251952925935396,0.05036622934842717,0.032725636290001074,0.018297354214537008,,0.017312022654820562,,0.0
0.4,1320,flat,2,0.4,0.4,True,0.08985433995840403,0.09411834705017731,0.07922867093518131,0.022673098954962667,,0.022194789830172125,,0.0
0.4,1320,flat,3,0.6,0.4,False,0.16235023209937813,0.1507011077047333,0.14768909366675415,0.0208224352743095,,0.019991771068257204,,0.0
0.4,1336,flat,0,0.0,0.4,True,0.021763835845571625,0.01942618128282742,0.034954733769553825,0.011833826132604884,,0.012389490085640336,,0.0
0.4,1336,flat,1,0.2,0.4,True,0.041698550019592606,0.03195628301815246,0.03192385701804756,0.012761490577457428,,0.01703872929485326,,0.0
0.4,1336,flat,2,0.4,0.4,True,0.07784154580999433,0.07355512398649959,0.08614682474928946,0.01611741282773594,,0.01599618013845297,,0.0
0.4,1336,flat,3,0.6,0.4,False,0.15137293476402675,0.13720960356385614,0.12841572821287867,0.025741165145418403,,0.024441220726740022,,0.0
0.4,1352,flat,0,0.0,0.4,True,0.02678408730345059,0.02335893644034459,0.022919380173344262,0.00956739869573249,,0.010015553014931849,,0.0
0.4,1352,flat,1,0.2,0.4,True,0.04430677768652922,0.03660273217568964,0.033979197687142526,0.019183854504767252,,0.017366505495788574,,0.0
0.4,1352,flat,2,0.4,0.4,True,0.07613965557336111,0.06883637113575533,0.09384597692228475,0.02152064804911233,,0.0232774129234885,,0.0
0.4,1352,flat,3,0.6,0.4,False,0.17518148572601194,0.16284469642831337,0.14131063044948727,0.017851223902424634,,0.01654877737972635,,0.0
0.4,1368,flat,0,0.0,0.4,True,0.02090944865313694,0.026474295758711006,0.012083407618988124,0.012040849641967815,,0.012489654872536494,,0.0
0.4,1368,flat,1,0.2,0.4,True,0.039313849072513105,0.03447864370738144,0.03662059410671792,0.013290061683420005,,0.014420559410541958,,0.0
0.4,1368,flat,2,0.4,0.4,True,0.08628960485080812,0.06346364156277792,0.049448013314685464,0.01931326731766591,,0.019988755072274003,,0.0
0.4,1368,flat,3,0.6,0.4,False,0.17044494402220084,0.13180758849105384,0.17010045381666378,0.022641455565280355,,0.02196776860615828,,0.0
0.4,1384,flat,0,0.0,0.4,True,0.0324921787438837,0.021186640947223397,0.029091855974449604,0.012804072367212718,,0.012220102776450758,,0.0
0.4,1384,flat,1,0.2,0.4,True,0.018358774166925492,0.02395397076874443,0.015412672430337478,0.016252344079999932,,0.015092195273260393,,0.0
0.4,1384,flat,2,0.4,0.4,True,0.07614552887275962,0.07147115819373782,0.08252960531378459,0.020475527816827165,,0.01926387403301658,,0.0
0.4,1384,flat,3,0.6,0.4,False,0.18939342487170355,0.1883795886131717,0.19968386355305986,0.02633874284241279,,0.02516989084588797,,0.0
0.4,1000,scm,0,0.0,0.4,True,0.023812043762635335,0.022882618357391943,0.02691188160927586,0.018921741116530826,0.04310706580031656,0.018929972451687344,0.04261173318872604,0.0
0.4,1000,scm,1,0.2,0.4,True,0.0342923292291859,0.037697946031625115,0.0356186285399488,0.029706950043924617,0.027685047880782312,0.02916905887082723,0.02752561836386738,0.0
0.4,1000,scm,2,0.4,0.4,True,0.09524864693091675,0.07268647883057186,0.08153633374069659,0.038022941446060624,0.01736059325049387,0.03825016134163867,0.01890828399274618,0.0
0.4,1000,scm,3,0.6,0.4,False,0.24019588320905355,0.2367127137483319,0.25161193808515714,0.04805244443596191,0.005972707979690362,0.04568730374102995,0.004280730293716085,0.0
0.4,1016,scm,0,0.0,0.4,True,0.02648097021067738,0.028165630438583892,0.03332407920479866,0.021205491471629295,0.04057335431548558,0.02141372533682947,0.040215308790151755,0.0
0.4,1016,scm,1,0.2,0.4,True,0.056361762689058105,0.05829456908746514,0.0300191863639327,0.03050231337880021,0.03209122338421607,0.03056932506832168,0.03026813202666653,0.0
0.4,1016,scm,2,0.4,0.4,True,0.08191547850569829,0.08273713289652394,0.09751281245691601,0.042044942470440896,0.016357652201727548,0.04097757594108712,0.015651168362893902,0.0
0.4,1016,scm,3,0.6,0.4,False,0.2489515745756361,0.22410287416025215,0.2300816701973625,0.04899673238149861,0.005667737317936225,0.04748652202925391,0.004412044364851553,0.0
0.4,1032,scm,0,0.0,0.4,True,0.01896484108459854,0.020620331787627014,0.030503388724045417,0.02248250542138693,0.04504056781484276,0.021393855580099083,0.045040402805447154,0.0
0.4,1032,scm,1,0.2,0.4,True,0.04252800343013254,0.04333883228881297,0.025787832859037078,0.02552717346898102,0.030378102663086996,0.02523253602674818,0.03138490154468866,0.0
0.4,1032,scm,2,0.4,0.4,True,0.05610915334100208,0.06070844967320362,0.10517523615603966,0.04373002521780049,0.02303263831564242,0.0423983170290834,0.021692166021695818,0.0
0.4,1032,scm,3,0.6,0.4,False,0.21408102760386105,0.2060369091757877,0.24729943966242762,0.052993934411472515,0.003773386140835054,0.05282925675057605,0.001564434844059386,0.0
0.4,1048,scm,0,0.0,0.2,True,0.015521403260382153,0.02070091045577606,0.03439921782723341,0.020558685837245558,0.03852444526514797,0.02019073273118826,0.03785538978612004,0.0
0.4,1048,scm,1,0.2,0.2,True,0.05572729432454802,0.04442930827780142,0.031643730223911294,0.02752954237434209,0.03280078254544077,0.029462660748471616,0.03250107162968475,0.0
0.4,1048,scm,2,0.4,0.2,False,0.11246146606463302,0.12100527961904047,0.09681730807902542,0.04216776468336762,0.015000675428720424,0.04258905863957911,0.01610436781126349,0.0
0.4,1064,scm,0,0.0,0.2,True,0.01715049630258999,0.03709541263002858,0.03126292439951195,0.015754664630520082,0.03912242145850292,0.016095147985977193,0.03883619954307562,0.0
0.4,1064,scm,1,0.2,0.2,True,0.05120472576350955,0.067087998872193,0.04662633179216505,0.0308673453562325,0.028576331808871307,0.030169052690103254,0.02787302795373284,0.0
0.4,1064,scm,2,0.4,0.2,False,0.13578295358227355,0.11671473923789652,0.11659088765758711,0.0399279305920787,0.014418824650314375,0.03948234089346072,0.014422897826840243,0.0
0.4,1080,scm,0,0.0,0.4,True,0.016721160192814298,0.017310264513435595,0.02208911163875453,0.016654613972069986,0.04142395570807732,0.017303550345399873,0.039711248352093394,0.0
0.4,1080,scm,1,0.2,0.4,True,0.051494524533873445,0.05327489597632308,0.05076536450396771,0.03008757837432771,0.02910709300947549,0.030867544730865743,0.029378173935282817,0.0
0.4,1080,scm,2,0.4,0.4,True,0.09837196852214192,0.09080625991142358,0.12074840271312844,0.040331643107671816,0.021584271597572497,0.04267170788465589,0.020993252135984467,0.0
0.4,1080,scm,3,0.6,0.4,False,0.2728967095535164,0.2655678072180954,0.2434619605807033,0.04814885166163527,0.004908983320244847,0.04562536588277734,0.0022612022085925637,0.0
0.4,1096,scm,0,0.0,0.4,True,0.02810091270929858,0.017326708293250587,0.01976923334533965,0.022756675806957036,0.045639841886456305,0.021395843258789633,0.04388723457529369,0.0
0.4,1096,scm,1,0.2,0.4,True,0.03268658473632716,0.04211818576894925,0.05093660324459638,0.026662089810234352,0.030740415975268633,0.027080127557798716,0.030777814140485197,0.0
0.4,1096,scm,2,0.4,0.4,True,0.091258400612314,0.09824420285667934,0.1294169380118621,0.04378183975025628,0.01935539309931723,0.042152114495142515,0.020242017980150174,0.0
0.4,1096,scm,3,0.6,0.4,False,0.2171553558428444,0.20476370847259895,0.2179384959295352,0.049242177026903075,0.003502005104089941,0.04875307213875567,0.004019311097369332,0.0
0.4,1112,scm,0,0.0,0.4,True,0.016929856026802376,0.01282239443687559,0.024852189720653898,0.01954600540126203,0.04560799970912994,0.01775465169754087,0.042933318454759076,0.0
0.4,1112,scm,1,0.2,0.4,True,0.0372149897915808,0.03222086382687292,0.035658165035276135,0.026818403553574798,0.030756103004081336,0.027276719367179764,0.03080309772567273,0.0
0.4,1112,scm,2,0.4,0.4,True,0.11115397899353711,0.0971728275011368,0.10218154505567595,0.04390551502945808,0.015321127262120496,0.042978700418682125,0.016322239138082614,0.0
0.4,1112,scm,3,0.6,0.4,False,0.23172716684286354,0.23115273624414914,0.24437187173252106,0.05047191913749653,0.006337967948482617,0.04997945633140451,0.00528423998720443,0.0
0.4,1128,scm,0,0.0,0.2,True,0.044831673519366996,0.049608123538708714,0.04181777814205913,0.013946394177715909,0.03856686959095959,0.012461337427008102,0.03795696335963507,0.0
0.4,1128,scm,1,0.2,0.2,True,0.04361003342882983,0.03912888519859919,0.031980090553260364,0.028657902250450888,0.03399647301888658,0.029573672588999553,0.03442771401383292,0.0
0.4,1128,scm,2,0.4,0.2,False,0.14139819356746117,0.11103908350763374,0.13247013881370845,0.047027795458523494,0.0187558893264235,0.046435314826234406,0.019662499442256155,0.0
0.4,1144,scm,0,0.0,0.4,True,0.01626090341248039,0.02567423356055932,0.01591061268959198,0.014637875010015563,0.043717146018263556,0.016557923935637073,0.04439114338045204,0.0
0.4,1144,scm,1,0.2,0.4,True,0.04546510016648511,0.0375406583566551,0.044933476969264724,0.03043477851717451,0.03519441641611049,0.029545267219051107,0.0349567806937872,0.0
