unobserved_strength,seed,severity,naive_mae,gcomp_mae,naive_bias,gcomp_bias,naive_strong,gcomp_strong,strong_gap,overall_gap
0.0,1336,0.4,0.09477717155454751,0.09583305221774356,-0.03809233464614013,-0.04107609908228265,0.11863427641070329,0.10901518860090942,0.00961908780979387,-0.0010558806631960488
0.0,1352,0.4,0.08807309786562172,0.08480165130799593,-0.023077579816229394,-0.034293954743928254,0.10704533068875349,0.09001281267124886,0.017032518017504633,0.00327144655762579
0.0,1368,0.4,0.09228102183604475,0.08983770292637734,-0.037278191686082755,-0.043673732664655025,0.11395866777922967,0.09981351109183413,0.014145156687395535,0.0024433189096674107
0.0,1384,0.4,0.07729285806050598,0.07860930051669796,-0.025626482144773397,-0.029144009568864343,0.08504842660789404,0.082952053902149,0.002096372705745031,-0.001316442456191974
0.0,1000,0.6,0.09782633773853396,0.09449026103899573,-0.026797977396058645,-0.028995079753692192,0.11303536957421023,0.10844986143146365,0.0045855081427465805,0.0033360766995382263
0.0,1016,0.6,0.09922393626105964,0.09836801681684296,-0.03799405067555571,-0.041783136398986176,0.09739997960649685,0.09340185978721897,0.003998119819277876,0.0008559194442166879
0.0,1032,0.6,0.0967466539740783,0.09858961744588803,-0.020155201131400756,-0.022692164691145753,0.09798691287855933,0.10769182899358962,-0.009704916115030285,-0.0018429634718097193
0.0,1048,0.6,0.09889005901800171,0.09888129177792875,-0.028334301999691332,-0.0359964755357749,0.0695738717431817,0.06037806958439125,0.009195802158790456,8.767240072968252e-06
0.0,1064,0.6,0.09110234892104163,0.08949466329988782,-0.030441981268015023,-0.03159444133469133,0.08701014303564013,0.08531755910933123,0.001692583926308902,0.0016076856211538065
0.0,1080,0.6,0.09153158953436205,0.08901911783170473,-0.020980868890638694,-0.02624405924086362,0.12517808887564283,0.10789307101533782,0.017285017860305008,0.0025124717026573234
0.0,1096,0.6,0.09489875410255441,0.09500289930813571,-0.0434419491449989,-0.04713455644702146,0.09219416683202544,0.0922700815684646,-7.591473643915603e-05,-0.00010414520558130191
0.0,1112,0.6,0.08480583751780382,0.08347210400075605,-0.02810092359316825,-0.031846744411664074,0.1145666485180946,0.1082340397932765,0.006332608724818098,0.0013337335170477693
0.0,1128,0.6,0.08081894896755437,0.08100433677985325,-0.026428753464709548,-0.02920700475849531,0.09660027523174126,0.09523463497398185,0.0013656402577594123,-0.00018538781229887613
0.0,1144,0.6,0.0856556418412271,0.0852692282578471,-0.030064009756073505,-0.030754130286869096,0.08548744148141986,0.07819782476373893,0.007289616717680927,0.0003864135833800131
0.0,1160,0.6,0.08112259705627473,0.07974739403322677,-0.03177306761790872,-0.034416483197587285,0.09637035711627093,0.0837344527718797,0.012635904344391227,0.0013752030230479578
0.0,1176,0.6,0.10554124968083724,0.10030940986678731,-0.0195219110149828,-0.026975594350242847,0.12737492309256923,0.09916654819485163,0.028208374897717603,0.005231839814049927
0.0,1192,0.6,0.09773992566015252,0.09590245406289462,-0.029846758420499928,-0.03205697627653599,0.11377023681560704,0.10656675594022162,0.007203480875385415,0.001837471597257903
0.0,1208,0.6,0.09035526799159802,0.09070429530172996,-0.031063365173771784,-0.03413899995665085,0.09942155228750553,0.10074879244355145,-0.0013272401560459196,-0.00034902731013194965
