seed,selection_severity,exploration_rate,arm,generation,policy,funded_rate,funded_default_rate,book_profit,explored_profit,declined_ece,declined_mean_pd,declined_base_rate,all_ece,declined_empc,declined_emp_h,diag_propensity_auc,diag_ess_ratio,diag_below_floor,diag_flagged,n_explored,explored_defaults
1176,0.2,0.0,treatment,2,model,0.6,0.0658,0.0315357638,0.0,0.1345,0.1986,0.3331,0.0551,0.0421,0.0044,0.9788,0.7869,0.2213,True,0,0
1176,0.2,0.0,treatment,3,model,0.6,0.0483,0.0368541102,0.0,0.2168,0.1474,0.3638,0.0824,0.0448,0.0034,0.9928,0.925,0.285,True,0,0
1176,0.2,0.0,treatment,4,model,0.6,0.0625,0.0329723005,0.0,0.1266,0.2204,0.3381,0.049,0.0452,0.0066,0.987,0.8475,0.2094,True,0,0
1176,0.2,0.0,treatment,5,model,0.6,0.0558,0.0352522778,0.0,0.1791,0.1646,0.3438,0.0715,0.0407,0.0031,0.9791,0.7393,0.2956,True,0,0
1176,0.2,0.0,treatment,6,model,0.6,0.0454,0.0370375319,0.0,0.172,0.2641,0.365,0.0522,0.0456,0.0023,0.994,0.9211,0.3331,True,0,0
1176,0.2,0.0,treatment,7,model,0.6,0.06,0.0334841562,0.0,0.1701,0.186,0.345,0.0701,0.0453,0.0079,0.9888,0.9204,0.3519,True,0,0
1176,0.2,0.0,treatment,8,model,0.6,0.0525,0.0337393847,0.0,0.1646,0.1869,0.3356,0.0609,0.0409,0.0078,0.9729,0.8961,0.1844,True,0,0
1176,0.2,0.0,treatment,9,model,0.6,0.0483,0.0370516434,0.0,0.1731,0.1768,0.3494,0.0664,0.0445,0.0053,0.9754,0.9245,0.2919,True,0,0
1176,0.2,0.0,treatment,10,model,0.6,0.0675,0.0310730626,0.0,0.1311,0.2565,0.3306,0.0468,0.0455,0.0111,0.9798,0.8597,0.1669,True,0,0
1176,0.2,0.0,treatment,11,model,0.6,0.0488,0.0381175048,0.0,0.1828,0.1541,0.3369,0.0732,0.0379,0.0041,0.9885,0.8928,0.2519,True,0,0
1176,0.2,0.0,frozen,0,prior,0.6,0.1363,0.0074262671,0.0,0.0352,0.2248,0.2306,0.0282,0.0295,0.0282,0.7883,0.9749,0.0,False,0,0
1176,0.2,0.0,frozen,1,model,0.6,0.0496,0.0372354412,0.0,0.0451,0.3762,0.3337,0.0308,0.0407,0.0022,0.9878,0.8,0.2406,True,0,0
1176,0.2,0.0,frozen,2,model,0.6,0.0454,0.0370849727,0.0,0.0357,0.3847,0.3638,0.0204,0.0481,0.0002,0.9856,0.8018,0.2394,True,0,0
1176,0.2,0.0,frozen,3,model,0.6,0.0454,0.0375242306,0.0,0.0289,0.391,0.3681,0.0157,0.0491,0.0,0.9908,0.8707,0.2956,True,0,0
1176,0.2,0.0,frozen,4,model,0.6,0.0471,0.0368117441,0.0,0.0386,0.3834,0.3613,0.0183,0.0495,0.0025,0.9865,0.7539,0.25,True,0,0
1176,0.2,0.0,frozen,5,model,0.6,0.0517,0.0361822268,0.0,0.0383,0.3841,0.35,0.022,0.0435,0.0001,0.9874,0.7731,0.2625,True,0,0
1176,0.2,0.0,frozen,6,model,0.6,0.0404,0.0397704547,0.0,0.0372,0.3761,0.3725,0.0213,0.048,0.0,0.9921,0.8715,0.2938,True,0,0
1176,0.2,0.0,frozen,7,model,0.6,0.0462,0.0374445817,0.0,0.0364,0.3826,0.3656,0.0174,0.0514,0.0013,0.9892,0.8154,0.2637,True,0,0
1176,0.2,0.0,frozen,8,model,0.6,0.0458,0.0360377685,0.0,0.0365,0.3742,0.3456,0.017,0.0443,0.0018,0.9881,0.7949,0.2494,True,0,0
1176,0.2,0.0,frozen,9,model,0.6,0.0375,0.0401788117,0.0,0.0366,0.388,0.3656,0.0194,0.0509,0.0021,0.9905,0.7778,0.3013,True,0,0
1176,0.2,0.0,frozen,10,model,0.6,0.0433,0.0392006401,0.0,0.0165,0.3705,0.3669,0.0134,0.0493,0.0003,0.989,0.7368,0.2606,True,0,0
1176,0.2,0.0,frozen,11,model,0.6,0.0529,0.0361514682,0.0,0.0627,0.3904,0.3306,0.0329,0.0407,0.004,0.9881,0.8246,0.3006,True,0,0
1176,0.2,0.0,prior,0,prior,0.6,0.1363,0.0074262671,0.0,0.0352,0.2248,0.2306,0.0282,0.0295,0.0282,0.7883,0.9749,0.0,False,0,0
1176,0.2,0.0,prior,1,model,0.6,0.1304,0.0105850021,0.0,0.045,0.1854,0.2125,0.0244,0.0256,0.0348,0.7827,0.9733,0.0,False,0,0
1176,0.2,0.0,prior,2,model,0.6,0.1388,0.0082980853,0.0,0.0328,0.2067,0.2238,0.0206,0.0253,0.0338,0.8058,0.9725,0.0,False,0,0
1176,0.2,0.0,prior,3,model,0.6,0.1321,0.0101528055,0.0,0.0682,0.1738,0.2381,0.0339,0.0318,0.0272,0.7809,0.9784,0.0,False,0,0
1176,0.2,0.0,prior,4,model,0.6,0.1329,0.0096779248,0.0,0.0555,0.1848,0.2325,0.0238,0.0335,0.0314,0.7748,0.979,0.0,False,0,0
1176,0.2,0.0,prior,5,model,0.6,0.1371,0.0093986865,0.0,0.0333,0.1967,0.2219,0.0228,0.0266,0.0281,0.7864,0.9782,0.0,False,0,0
1176,0.2,0.0,prior,6,model,0.6,0.1371,0.0078410311,0.0,0.049,0.1981,0.2275,0.0243,0.0295,0.0287,0.7826,0.979,0.0,False,0,0
1176,0.2,0.0,prior,7,model,0.6,0.1363,0.0103184037,0.0,0.0548,0.202,0.2306,0.0396,0.034,0.0335,0.7964,0.971,0.0,False,0,0
1176,0.2,0.0,prior,8,model,0.6,0.1271,0.0114920466,0.0,0.0449,0.1826,0.2238,0.0252,0.0291,0.0325,0.7846,0.9743,0.0,False,0,0
1176,0.2,0.0,prior,9,model,0.6,0.1288,0.0113390809,0.0,0.0482,0.1828,0.2288,0.025,0.0351,0.0375,0.7821,0.9752,0.0,False,0,0
1176,0.2,0.0,prior,10,model,0.6,0.1279,0.0129994534,0.0,0.0561,0.1991,0.24,0.0238,0.0315,0.0297,0.7953,0.9716,0.0,False,0,0
1176,0.2,0.0,prior,11,model,0.6,0.1233,0.0127732829,0.0,0.0636,0.1879,0.225,0.018,0.0266,0.0286,0.7889,0.9761,0.0,False,0,0
1176,0.2,0.05,treatment,0,prior,0.6185,0.1395,0.0068816367,-0.0005446304,0.0473,0.1953,0.23,0.0306,0.0268,0.029,0.7883,0.9749,0.0,False,74,18
1176,0.2,0.05,treatment,1,model,0.6228,0.0566,0.0356795361,-0.0015141564,0.1261,0.2182,0.3393,0.0354,0.0384,0.0021,0.9899,0.9066,0.2425,True,91,29
1176,0.2,0.05,treatment,2,model,0.618,0.0732,0.0296430978,-0.0016719508,0.1164,0.2672,0.3338,0.031,0.0418,0.0026,0.9779,0.9153,0.1787,True,72,26
1176,0.2,0.05,treatment,3,model,0.6195,0.0734,0.0305255621,-0.0013245251,0.0842,0.2969,0.339,0.0215,0.0475,0.0097,0.9286,0.913,0.1,True,78,24
1176,0.2,0.05,treatment,4,model,0.616,0.0633,0.0325647128,-0.0021516169,0.0908,0.3103,0.3483,0.0232,0.0475,0.0076,0.9636,0.9086,0.2169,True,64,25
1176,0.2,0.05,treatment,5,model,0.6192,0.0581,0.035186565,-0.0012634476,0.1271,0.2927,0.3546,0.0487,0.0426,0.0038,0.9844,0.9238,0.3081,True,77,23
1176,0.2,0.05,treatment,6,model,0.6225,0.0707,0.0299809566,-0.00235381,0.1433,0.199,0.3424,0.0712,0.0438,0.0071,0.981,0.8822,0.2181,True,90,31
1176,0.2,0.05,treatment,7,model,0.6168,0.0677,0.0309320062,-0.0016262991,0.0939,0.265,0.3451,0.0357,0.0435,0.0076,0.9815,0.7946,0.2487,True,67,19
1176,0.2,0.05,treatment,8,model,0.618,0.0659,0.0317733353,-0.0014353792,0.0826,0.2467,0.3272,0.0229,0.0413,0.0078,0.9585,0.8608,0.1894,True,72,21
1176,0.2,0.05,treatment,9,model,0.617,0.0636,0.0331231419,-0.0013580169,0.1476,0.2715,0.3381,0.059,0.0504,0.0129,0.9528,0.8827,0.205,True,68,23
1176,0.2,0.05,treatment,10,model,0.6185,0.0582,0.0348287739,-0.0022683037,0.1849,0.4215,0.3585,0.0653,0.0458,0.0036,0.9904,0.9287,0.3237,True,74,27
1176,0.2,0.05,treatment,11,model,0.621,0.07,0.0319950763,-0.0028982358,0.1132,0.3649,0.3179,0.0377,0.0403,0.012,0.9612,0.8744,0.2487,True,84,34
1176,0.2,0.05,frozen,0,prior,0.6,0.1363,0.0074262671,0.0,0.0352,0.2248,0.2306,0.0282,0.0295,0.0282,0.7883,0.9749,0.0,False,0,0
1176,0.2,0.05,frozen,1,model,0.6228,0.0598,0.0354824719,-0.0017529693,0.0426,0.3756,0.334,0.0308,0.0405,0.0019,0.9878,0.8,0.2406,True,91,30
1176,0.2,0.05,frozen,2,model,0.6195,0.0549,0.035095162,-0.0019898107,0.031,0.3827,0.3647,0.0204,0.0481,0.0001,0.9856,0.8018,0.2394,True,78,27
1176,0.2,0.05,frozen,3,model,0.62,0.0548,0.0359499159,-0.0015743147,0.0282,0.391,0.3697,0.0157,0.0494,0.0,0.9908,0.8707,0.2956,True,80,27
1176,0.2,0.05,frozen,4,model,0.6162,0.0568,0.0344717613,-0.0023399829,0.0376,0.3822,0.359,0.0183,0.0488,0.0024,0.9865,0.7539,0.25,True,65,27
1176,0.2,0.05,frozen,5,model,0.6212,0.0575,0.0355563611,-0.0006258658,0.0342,0.3861,0.3571,0.022,0.0452,0.0001,0.9874,0.7731,0.2625,True,85,19
1176,0.2,0.05,frozen,6,model,0.6192,0.0513,0.0373081259,-0.0024623288,0.0324,0.3756,0.3716,0.0213,0.0481,0.0,0.9921,0.8715,0.2938,True,77,30
1176,0.2,0.05,frozen,7,model,0.617,0.0535,0.035831816,-0.0016127657,0.036,0.3819,0.3681,0.0174,0.0519,0.001,0.9892,0.8154,0.2637,True,68,21
1176,0.2,0.05,frozen,8,model,0.622,0.0547,0.0340840896,-0.0019536789,0.0333,0.3735,0.3485,0.017,0.0444,0.0015,0.9881,0.7949,0.2494,True,88,26
1176,0.2,0.05,frozen,9,model,0.62,0.048,0.0382153551,-0.0019634566,0.0372,0.3881,0.3658,0.0194,0.0512,0.0036,0.9905,0.7778,0.3013,True,80,29
1176,0.2,0.05,frozen,10,model,0.6218,0.0539,0.0368856817,-0.0023149584,0.011,0.3713,0.3681,0.0134,0.0492,0.0002,0.989,0.7368,0.2606,True,87,30
1176,0.2,0.05,frozen,11,model,0.6202,0.0649,0.033433508,-0.0027179602,0.0669,0.3905,0.3259,0.0329,0.0393,0.0041,0.9881,0.8246,0.3006,True,81,34
1176,0.2,0.05,prior,0,prior,0.6185,0.1395,0.0068816367,-0.0005446304,0.0473,0.1953,0.23,0.0306,0.0268,0.029,0.7883,0.9749,0.0,False,74,18
1176,0.2,0.05,prior,1,model,0.622,0.1346,0.0096894072,-0.0008955949,0.024,0.2231,0.2103,0.0304,0.0229,0.0318,0.7827,0.9733,0.0,False,88,22
1176,0.2,0.05,prior,2,model,0.6212,0.1404,0.0079668159,-0.0003312694,0.0559,0.1867,0.2257,0.0328,0.0287,0.0292,0.8058,0.9725,0.0,False,85,16
1176,0.2,0.05,prior,3,model,0.6198,0.1363,0.0095717372,-0.0005810684,0.0517,0.2502,0.2367,0.0452,0.0302,0.0315,0.7809,0.9784,0.0,False,79,21
1176,0.2,0.05,prior,4,model,0.6192,0.1365,0.0092547928,-0.000423132,0.0581,0.1959,0.2318,0.0231,0.0319,0.0306,0.7748,0.979,0.0,False,77,19
1176,0.2,0.05,prior,5,model,0.6238,0.1387,0.0093362251,-6.24614e-05,0.0585,0.1938,0.2246,0.0306,0.0273,0.03,0.7864,0.9782,0.0,False,95,17
1176,0.2,0.05,prior,6,model,0.6168,0.1378,0.0079684764,0.0001274453,0.0428,0.2407,0.2303,0.0409,0.0289,0.0319,0.7826,0.979,0.0,False,67,11
1176,0.2,0.05,prior,7,model,0.617,0.1374,0.0099224904,-0.0003959133,0.0693,0.2012,0.233,0.03,0.0304,0.0303,0.7964,0.971,0.0,False,68,12
1176,0.2,0.05,prior,8,model,0.6208,0.1273,0.0113927939,-9.92528e-05,0.0671,0.164,0.2287,0.0348,0.0305,0.0324,0.7846,0.9743,0.0,False,83,11
1176,0.2,0.05,prior,9,model,0.617,0.1317,0.010835097,-0.0005039839,0.0427,0.1931,0.2285,0.025,0.0293,0.0346,0.7821,0.9752,0.0,False,68,16
1176,0.2,0.05,prior,10,model,0.621,0.1296,0.0129132266,-8.62268e-05,0.0921,0.1675,0.2434,0.0439,0.0307,0.026,0.7953,0.9716,0.0,False,84,15
1176,0.2,0.05,prior,11,model,0.6238,0.1267,0.0122866077,-0.0004866752,0.0461,0.2165,0.2259,0.0128,0.0262,0.0302,0.7889,0.9761,0.0,False,95,20
1176,0.4,0.0,treatment,0,prior,0.6,0.0908,0.0229049329,0.0,0.0806,0.2231,0.2988,0.0312,0.0396,0.0141,0.8259,0.9024,0.0013,False,0,0
1176,0.4,0.0,treatment,1,model,0.6,0.0483,0.0371174845,0.0,0.191,0.1481,0.3356,0.0722,0.034,0.0014,0.9918,0.9212,0.2981,True,0,0
1176,0.4,0.0,treatment,2,model,0.6,0.0767,0.0269999664,0.0,0.0397,0.3126,0.3169,0.0138,0.0415,0.0079,0.9902,0.8658,0.3419,True,0,0
1176,0.4,0.0,treatment,3,model,0.6,0.0408,0.0388904427,0.0,0.2255,0.1495,0.375,0.0891,0.0484,0.0029,0.9932,0.9119,0.3031,True,0,0
1176,0.4,0.0,treatment,4,model,0.6,0.0829,0.0257522051,0.0,0.0568,0.3041,0.3075,0.0243,0.0419,0.0131,0.931,0.8479,0.0475,True,0,0
1176,0.4,0.0,treatment,5,model,0.6,0.0554,0.0359244348,0.0,0.2131,0.1313,0.3444,0.0848,0.042,0.0042,0.976,0.7967,0.2387,True,0,0
1176,0.4,0.0,treatment,6,model,0.6,0.0525,0.034734877,0.0,0.1157,0.2485,0.3544,0.0412,0.0455,0.006,0.992,0.9299,0.3306,True,0,0
1176,0.4,0.0,treatment,7,model,0.6,0.0608,0.032982047,0.0,0.149,0.1947,0.3438,0.0566,0.0448,0.0075,0.9905,0.856,0.4031,True,0,0
1176,0.4,0.0,treatment,8,model,0.6,0.0508,0.0348634759,0.0,0.1396,0.1985,0.3381,0.056,0.0414,0.0061,0.9914,0.9244,0.3081,True,0,0
1176,0.4,0.0,treatment,9,model,0.6,0.0429,0.0385798298,0.0,0.1542,0.2513,0.3575,0.0568,0.0471,0.0033,0.9918,0.9147,0.3325,True,0,0
1176,0.4,0.0,treatment,10,model,0.6,0.0717,0.0300016112,0.0,0.0915,0.2704,0.3244,0.0375,0.0463,0.0162,0.9549,0.8619,0.1044,True,0,0
1176,0.4,0.0,treatment,11,model,0.6,0.045,0.0387337517,0.0,0.2143,0.1449,0.3425,0.0805,0.0349,0.0026,0.9926,0.944,0.3181,True,0,0
1176,0.4,0.0,frozen,0,prior,0.6,0.0908,0.0229049329,0.0,0.0806,0.2231,0.2988,0.0312,0.0396,0.0141,0.8259,0.9024,0.0013,False,0,0
1176,0.4,0.0,frozen,1,model,0.6,0.0483,0.0371174845,0.0,0.0253,0.3162,0.3356,0.0231,0.0439,0.0056,0.9918,0.9212,0.2981,True,0,0
1176,0.4,0.0,frozen,2,model,0.6,0.045,0.0373730061,0.0,0.0408,0.3299,0.3644,0.0267,0.0476,0.0001,0.9925,0.9335,0.2931,True,0,0
1176,0.4,0.0,frozen,3,model,0.6,0.0496,0.0373162329,0.0,0.0343,0.3341,0.3619,0.0269,0.0482,0.0013,0.9911,0.9329,0.3231,True,0,0
1176,0.4,0.0,frozen,4,model,0.6,0.0492,0.0358549671,0.0,0.0367,0.3256,0.3581,0.0279,0.0473,0.004,0.9924,0.9212,0.3,True,0,0
1176,0.4,0.0,frozen,5,model,0.6,0.0496,0.0365587731,0.0,0.0552,0.3239,0.3531,0.0353,0.0426,0.0007,0.992,0.9015,0.3137,True,0,0
1176,0.4,0.0,frozen,6,model,0.6,0.0492,0.0359617113,0.0,0.0421,0.3223,0.3594,0.0305,0.0446,0.0016,0.992,0.9499,0.3256,True,0,0
1176,0.4,0.0,frozen,7,model,0.6,0.0433,0.0380066865,0.0,0.0484,0.3284,0.37,0.0289,0.0484,0.0011,0.9916,0.939,0.3212,True,0,0
1176,0.4,0.0,frozen,8,model,0.6,0.0462,0.0365850531,0.0,0.0346,0.3209,0.345,0.0251,0.0455,0.0055,0.9936,0.9271,0.3088,True,0,0
1176,0.4,0.0,frozen,9,model,0.6,0.0375,0.0402975815,0.0,0.0348,0.3335,0.3656,0.0202,0.0501,0.0038,0.9927,0.9267,0.31,True,0,0
1176,0.4,0.0,frozen,10,model,0.6,0.045,0.0389530845,0.0,0.0554,0.3138,0.3644,0.0336,0.0477,0.0015,0.991,0.9359,0.2838,True,0,0
1176,0.4,0.0,frozen,11,model,0.6,0.0508,0.0362623154,0.0,0.0176,0.3457,0.3337,0.0201,0.0423,0.0075,0.9938,0.919,0.3312,True,0,0
1176,0.4,0.0,prior,0,prior,0.6,0.0908,0.0229049329,0.0,0.0806,0.2231,0.2988,0.0312,0.0396,0.0141,0.8259,0.9024,0.0013,False,0,0
1176,0.4,0.0,prior,1,model,0.6,0.0742,0.0293670405,0.0,0.1496,0.1488,0.2969,0.0629,0.0391,0.0173,0.8444,0.9047,0.0044,False,0,0
1176,0.4,0.0,prior,2,model,0.6,0.0854,0.0254063467,0.0,0.1184,0.1927,0.3038,0.0441,0.0416,0.0158,0.8355,0.9088,0.0013,False,0,0
1176,0.4,0.0,prior,3,model,0.6,0.085,0.0248082689,0.0,0.1387,0.2363,0.3088,0.0482,0.0406,0.0167,0.8282,0.9122,0.0019,False,0,0
1176,0.4,0.0,prior,4,model,0.6,0.0813,0.0264709682,0.0,0.1102,0.2088,0.31,0.0407,0.0464,0.0181,0.8288,0.9134,0.0006,False,0,0
1176,0.4,0.0,prior,5,model,0.6,0.0854,0.0254318182,0.0,0.126,0.1949,0.2994,0.0411,0.0386,0.0139,0.8295,0.9159,0.0056,False,0,0
1176,0.4,0.0,prior,6,model,0.6,0.0921,0.0229496895,0.0,0.1111,0.1877,0.295,0.0473,0.0416,0.0191,0.8308,0.9111,0.0,False,0,0
1176,0.4,0.0,prior,7,model,0.6,0.0846,0.0256862788,0.0,0.1179,0.2236,0.3081,0.0415,0.0449,0.0173,0.8389,0.901,0.0037,False,0,0
1176,0.4,0.0,prior,8,model,0.6,0.0758,0.0284112082,0.0,0.1112,0.1895,0.3006,0.0491,0.0434,0.0151,0.8375,0.9121,0.0031,False,0,0
1176,0.4,0.0,prior,9,model,0.6,0.0792,0.0272455279,0.0,0.1159,0.1916,0.3031,0.0425,0.0449,0.0202,0.8228,0.8965,0.0037,False,0,0
1176,0.4,0.0,prior,10,model,0.6,0.0875,0.0257805335,0.0,0.1012,0.2246,0.3006,0.0298,0.0402,0.0179,0.8305,0.9189,0.0013,False,0,0
1176,0.4,0.0,prior,11,model,0.6,0.0813,0.0263184069,0.0,0.127,0.171,0.2881,0.0475,0.0379,0.0183,0.8344,0.9111,0.0025,False,0,0
1176,0.4,0.05,treatment,0,prior,0.6188,0.0966,0.0219632764,-0.0009416565,0.0805,0.2781,0.2997,0.0297,0.0437,0.0186,0.8259,0.9024,0.0013,False,75,21
1176,0.4,0.05,treatment,1,model,0.6232,0.0634,0.0341288174,-0.0014597496,0.0884,0.2408,0.3285,0.0384,0.0402,0.0061,0.9934,0.8799,0.3069,True,93,30
1176,0.4,0.05,treatment,2,model,0.621,0.0656,0.0322282929,-0.0012414649,0.1006,0.275,0.3483,0.0466,0.0399,0.0022,0.9841,0.8343,0.3281,True,84,24
1176,0.4,0.05,treatment,3,model,0.6205,0.0838,0.027235329,-0.0014853725,0.117,0.3022,0.3228,0.0348,0.0406,0.0093,0.9379,0.8168,0.0619,True,82,27
1176,0.4,0.05,treatment,4,model,0.616,0.0682,0.0301723918,-0.0020554336,0.0589,0.3128,0.3405,0.0215,0.0443,0.0072,0.9774,0.8834,0.2775,True,64,25
1176,0.4,0.05,treatment,5,model,0.6215,0.0607,0.0345521017,-0.0005181038,0.1647,0.2014,0.352,0.0482,0.0414,0.0028,0.9795,0.8092,0.265,True,86,19
1176,0.4,0.05,treatment,6,model,0.6208,0.0709,0.0307863521,-0.0017026746,0.095,0.2458,0.3408,0.028,0.042,0.0064,0.974,0.8437,0.185,True,83,27
1176,0.4,0.05,treatment,7,model,0.6175,0.0636,0.0322138415,-0.0018433657,0.1308,0.2678,0.3523,0.0519,0.0466,0.0063,0.961,0.8451,0.1988,True,70,21
1176,0.4,0.05,treatment,8,model,0.6205,0.0592,0.0334786844,-0.0019374054,0.107,0.2575,0.3399,0.0352,0.0423,0.0062,0.9927,0.9439,0.3769,True,82,25
1176,0.4,0.05,treatment,9,model,0.619,0.0509,0.0368709112,-0.002140289,0.1445,0.2449,0.3602,0.0452,0.0485,0.0065,0.9916,0.9181,0.3069,True,76,30
1176,0.4,0.05,treatment,10,model,0.62,0.0597,0.0342416505,-0.0025512128,0.1943,0.3351,0.3572,0.0641,0.0454,0.0046,0.9911,0.7775,0.3212,True,80,31
1176,0.4,0.05,treatment,11,model,0.6215,0.0672,0.0320556325,-0.0029783816,0.1336,0.3041,0.323,0.0441,0.0387,0.0102,0.9553,0.9184,0.2125,True,86,34
1176,0.4,0.05,frozen,0,prior,0.6,0.0908,0.0229049329,0.0,0.0806,0.2231,0.2988,0.0312,0.0396,0.0141,0.8259,0.9024,0.0013,False,0,0
1176,0.4,0.05,frozen,1,model,0.6235,0.0593,0.0352000966,-0.001917388,0.0269,0.3147,0.3353,0.0231,0.0433,0.0054,0.9918,0.9212,0.2981,True,94,32
1176,0.4,0.05,frozen,2,model,0.6205,0.0532,0.0361026606,-0.0012703455,0.0459,0.329,0.3682,0.0267,0.0485,0.0001,0.9925,0.9335,0.2931,True,82,24
1176,0.4,0.05,frozen,3,model,0.6198,0.0593,0.0355053795,-0.0018108534,0.0336,0.3347,0.3623,0.0269,0.0484,0.0012,0.9911,0.9329,0.3231,True,79,28
1176,0.4,0.05,frozen,4,model,0.6178,0.0591,0.0336051302,-0.0022498369,0.0363,0.3245,0.3564,0.0279,0.0465,0.0037,0.9924,0.9212,0.3,True,71,28
1176,0.4,0.05,frozen,5,model,0.6212,0.0563,0.035907997,-0.0006507761,0.0591,0.3246,0.3591,0.0353,0.0443,0.0007,0.992,0.9015,0.3137,True,85,21
1176,0.4,0.05,frozen,6,model,0.619,0.059,0.0338171499,-0.0021445614,0.0415,0.3244,0.3589,0.0305,0.0455,0.0013,0.992,0.9499,0.3256,True,76,28
1176,0.4,0.05,frozen,7,model,0.6182,0.051,0.0362970882,-0.0017095984,0.0517,0.3285,0.3733,0.0289,0.0486,0.001,0.9916,0.939,0.3212,True,73,22
1176,0.4,0.05,frozen,8,model,0.6208,0.0552,0.0345371861,-0.0020478671,0.037,0.3221,0.3467,0.0251,0.0456,0.005,0.9936,0.9271,0.3088,True,83,26
1176,0.4,0.05,frozen,9,model,0.6185,0.0485,0.0380740535,-0.002223528,0.0333,0.332,0.3637,0.0202,0.0499,0.0046,0.9927,0.9267,0.31,True,74,30
1176,0.4,0.05,frozen,10,model,0.6192,0.0541,0.0368106394,-0.0021424451,0.0562,0.3146,0.3657,0.0336,0.0478,0.0017,0.991,0.9359,0.2838,True,77,26
1176,0.4,0.05,frozen,11,model,0.622,0.0623,0.0338164646,-0.0024458508,0.0206,0.3466,0.3313,0.0201,0.0413,0.0079,0.9938,0.919,0.3312,True,88,33
1176,0.4,0.05,prior,0,prior,0.6188,0.0966,0.0219632764,-0.0009416565,0.0805,0.2781,0.2997,0.0297,0.0437,0.0186,0.8259,0.9024,0.0013,False,75,21
1176,0.4,0.05,prior,1,model,0.6198,0.0827,0.0277358891,-0.0016311514,0.0793,0.2228,0.2945,0.038,0.0371,0.0178,0.8444,0.9047,0.0044,False,79,27
1176,0.4,0.05,prior,2,model,0.621,0.0914,0.0242786316,-0.0011277151,0.0763,0.2425,0.3061,0.0199,0.0402,0.0147,0.8355,0.9088,0.0013,False,84,22
1176,0.4,0.05,prior,3,model,0.62,0.0931,0.0233545078,-0.0014537611,0.103,0.2332,0.3072,0.0256,0.0411,0.011,0.8282,0.9122,0.0019,False,80,27
1176,0.4,0.05,prior,4,model,0.6198,0.0887,0.0250521139,-0.0014188543,0.1187,0.1922,0.3097,0.0494,0.0465,0.0209,0.8288,0.9134,0.0006,False,79,25
1176,0.4,0.05,prior,5,model,0.622,0.09,0.0249641762,-0.000467642,0.1233,0.1809,0.3042,0.0462,0.0349,0.0111,0.8295,0.9159,0.0056,False,88,19
1176,0.4,0.05,prior,6,model,0.6192,0.0985,0.0214168706,-0.001532819,0.0577,0.3274,0.2948,0.0573,0.0416,0.0202,0.8308,0.9111,0.0,False,77,23
1176,0.4,0.05,prior,7,model,0.6172,0.0887,0.024644048,-0.0010422308,0.1411,0.1738,0.3116,0.0591,0.0446,0.0174,0.8389,0.901,0.0037,False,69,16
1176,0.4,0.05,prior,8,model,0.621,0.0809,0.0273298574,-0.0010813508,0.1342,0.1783,0.3047,0.0532,0.0448,0.0194,0.8375,0.9121,0.0031,False,84,19
1176,0.4,0.05,prior,9,model,0.618,0.0866,0.0257753363,-0.0014701916,0.0707,0.258,0.3017,0.022,0.0438,0.0182,0.8228,0.8965,0.0037,False,72,24
1176,0.4,0.05,prior,10,model,0.6212,0.093,0.02465693,-0.0011236035,0.1181,0.2479,0.3036,0.0485,0.0421,0.0177,0.8305,0.9189,0.0013,False,85,21
1176,0.4,0.05,prior,11,model,0.6225,0.0896,0.0247965259,-0.001521881,0.1104,0.2592,0.2868,0.036,0.0376,0.0193,0.8344,0.9111,0.0025,False,90,28
1176,1.0,0.0,treatment,0,prior,0.6,0.0167,0.0456707367,0.0,0.3865,0.0235,0.41,0.1545,0.0533,0.0001,0.9714,0.8367,0.22,True,0,0
1176,1.0,0.0,treatment,1,model,0.6,0.1104,0.0177761854,0.0,0.07,0.1874,0.2425,0.0206,0.0301,0.0226,0.9711,0.882,0.0762,True,0,0
1176,1.0,0.0,treatment,2,model,0.6,0.055,0.033017845,0.0,0.1168,0.2532,0.3494,0.0398,0.0466,0.0045,0.978,0.8996,0.2944,True,0,0
1176,1.0,0.0,treatment,3,model,0.6,0.0475,0.0366801566,0.0,0.1944,0.1779,0.365,0.0736,0.0479,0.0061,0.9922,0.9205,0.2669,True,0,0
1176,1.0,0.0,treatment,4,model,0.6,0.0571,0.0341471027,0.0,0.1506,0.1957,0.3463,0.0575,0.0455,0.0067,0.9842,0.9238,0.235,True,0,0
1176,1.0,0.0,treatment,5,model,0.6,0.0604,0.0325252305,0.0,0.1788,0.2246,0.3369,0.0655,0.0407,0.0049,0.9861,0.8554,0.2913,True,0,0
1176,1.0,0.0,treatment,6,model,0.6,0.0558,0.033526581,0.0,0.1242,0.2278,0.3494,0.0443,0.0439,0.0062,0.9913,0.918,0.3488,True,0,0
1176,1.0,0.0,treatment,7,model,0.6,0.0612,0.033814367,0.0,0.1359,0.2481,0.3431,0.048,0.0462,0.0054,0.9927,0.924,0.335,True,0,0
1176,1.0,0.0,treatment,8,model,0.6,0.0429,0.0371683288,0.0,0.1751,0.1758,0.35,0.0695,0.0434,0.0039,0.9928,0.9306,0.2838,True,0,0
1176,1.0,0.0,treatment,9,model,0.6,0.0488,0.0367092575,0.0,0.154,0.203,0.3488,0.0586,0.0464,0.0057,0.992,0.9203,0.3038,True,0,0
1176,1.0,0.0,treatment,10,model,0.6,0.0567,0.0354652083,0.0,0.154,0.2302,0.3469,0.0504,0.0461,0.0041,0.9933,0.9142,0.2981,True,0,0
